Datetime_date,P(mm/h),PET(mm/h)
2016-10-01 04:30:00,0.0,0.0
2016-10-01 04:35:00,0.0,0.0
2016-10-01 04:40:00,0.0,0.0
2016-10-01 04:45:00,0.0,0.0
2016-10-01 04:50:00,0.0,0.0
2016-10-01 04:55:00,0.0,0.0
2016-10-01 05:00:00,0.0,0.0
2016-10-01 05:05:00,0.0,0.0004534168948380095
2016-10-01 05:10:00,0.0,0.000906833789676019
2016-10-01 05:15:00,0.0,0.0013602506845140285
2016-10-01 05:20:00,0.0,0.001813667579352038
2016-10-01 05:25:00,0.0,0.0022670844741900474
2016-10-01 05:30:00,0.0,0.002720501369028057
2016-10-01 05:35:00,0.0,0.0031739182638660665
2016-10-01 05:40:00,0.0,0.003627335158704076
2016-10-01 05:45:00,0.0,0.004080752053542086
2016-10-01 05:50:00,0.0,0.004534168948380095
2016-10-01 05:55:00,0.0,0.004987585843218105
2016-10-01 06:00:00,0.0,0.005441002738056114
2016-10-01 06:05:00,0.0,0.014061477553267712
2016-10-01 06:10:00,0.0,0.02268195236847931
2016-10-01 06:15:00,0.0,0.03130242718369091
2016-10-01 06:20:00,0.0,0.03992290199890251
2016-10-01 06:25:00,0.0,0.04854337681411411
2016-10-01 06:30:00,0.0,0.05716385162932571
2016-10-01 06:35:00,0.0,0.06578432644453731
2016-10-01 06:40:00,0.0,0.07440480125974891
2016-10-01 06:45:00,0.0,0.0830252760749605
2016-10-01 06:50:00,0.0,0.0916457508901721
2016-10-01 06:55:00,0.0,0.10026622570538371
2016-10-01 07:00:00,0.0,0.1088867005205953
2016-10-01 07:05:00,0.0,0.12461926139558688
2016-10-01 07:10:00,0.0,0.14035182227057846
2016-10-01 07:15:00,0.0,0.15608438314557002
2016-10-01 07:20:00,0.0,0.17181694402056158
2016-10-01 07:25:00,0.0,0.18754950489555317
2016-10-01 07:30:00,0.0,0.20328206577054475
2016-10-01 07:35:00,0.0,0.2190146266455363
2016-10-01 07:40:00,0.0,0.23474718752052787
2016-10-01 07:45:00,0.0,0.25047974839551945
2016-10-01 07:50:00,0.0,0.26621230927051104
2016-10-01 07:55:00,0.0,0.28194487014550257
2016-10-01 08:00:00,0.0,0.29767743102049415
2016-10-01 08:05:00,0.0,0.3171374128012555
2016-10-01 08:10:00,0.0,0.3365973945820169
2016-10-01 08:15:00,0.0,0.35605737636277823
2016-10-01 08:20:00,0.0,0.37551735814353965
2016-10-01 08:25:00,0.0,0.394977339924301
2016-10-01 08:30:00,0.0,0.41443732170506237
2016-10-01 08:35:00,0.0,0.4338973034858238
2016-10-01 08:40:00,0.0,0.45335728526658514
2016-10-01 08:45:00,0.0,0.4728172670473465
2016-10-01 08:50:00,0.0,0.49227724882810786
2016-10-01 08:55:00,0.0,0.5117372306088692
2016-10-01 09:00:00,0.0,0.5311972123896306
2016-10-01 09:05:00,0.0,0.5409970112616533
2016-10-01 09:10:00,0.0,0.5507968101336762
2016-10-01 09:15:00,0.0,0.560596609005699
2016-10-01 09:20:00,0.0,0.5703964078777218
2016-10-01 09:25:00,0.0,0.5801962067497446
2016-10-01 09:30:00,0.0,0.5899960056217675
2016-10-01 09:35:00,0.0,0.5997958044937902
2016-10-01 09:40:00,0.0,0.609595603365813
2016-10-01 09:45:00,0.0,0.6193954022378358
2016-10-01 09:50:00,0.0,0.6291952011098586
2016-10-01 09:55:00,0.0,0.6389949999818815
2016-10-01 10:00:00,0.0,0.6487947988539042
2016-10-01 10:05:00,0.0,0.6652612348665395
2016-10-01 10:10:00,0.0,0.6817276708791749
2016-10-01 10:15:00,0.0,0.6981941068918102
2016-10-01 10:20:00,0.0,0.7146605429044455
2016-10-01 10:25:00,0.0,0.7311269789170808
2016-10-01 10:30:00,0.0,0.7475934149297161
2016-10-01 10:35:00,0.0,0.7640598509423514
2016-10-01 10:40:00,0.0,0.7805262869549867
2016-10-01 10:45:00,0.0,0.796992722967622
2016-10-01 10:50:00,0.0,0.8134591589802573
2016-10-01 10:55:00,0.0,0.8299255949928926
2016-10-01 11:00:00,0.0,0.846392031005528
2016-10-01 11:05:00,0.0,0.846545927097584
2016-10-01 11:10:00,0.0,0.84669982318964
2016-10-01 11:15:00,0.0,0.8468537192816961
2016-10-01 11:20:00,0.0,0.847007615373752
2016-10-01 11:25:00,0.0,0.8471615114658081
2016-10-01 11:30:00,0.0,0.8473154075578642
2016-10-01 11:35:00,0.0,0.8474693036499201
2016-10-01 11:40:00,0.0,0.8476231997419762
2016-10-01 11:45:00,0.0,0.8477770958340322
2016-10-01 11:50:00,0.0,0.8479309919260882
2016-10-01 11:55:00,0.0,0.8480848880181442
2016-10-01 12:00:00,0.0,0.8482387841102003
2016-10-01 12:05:00,0.0,0.8519272507609639
2016-10-01 12:10:00,0.0,0.8556157174117275
2016-10-01 12:15:00,0.0,0.8593041840624911
2016-10-01 12:20:00,0.0,0.8629926507132547
2016-10-01 12:25:00,0.0,0.8666811173640183
2016-10-01 12:30:00,0.0,0.8703695840147818
2016-10-01 12:35:00,0.0,0.8740580506655454
2016-10-01 12:40:00,0.0,0.877746517316309
2016-10-01 12:45:00,0.0,0.8814349839670726
2016-10-01 12:50:00,0.0,0.8851234506178363
2016-10-01 12:55:00,0.0,0.8888119172685999
2016-10-01 13:00:00,0.0,0.8925003839193635
2016-10-01 13:05:00,0.0,0.8866931387263296
2016-10-01 13:10:00,0.0,0.8808858935332957
2016-10-01 13:15:00,0.0,0.8750786483402617
2016-10-01 13:20:00,0.0,0.8692714031472278
2016-10-01 13:25:00,0.0,0.863464157954194
2016-10-01 13:30:00,0.0,0.8576569127611601
2016-10-01 13:35:00,0.0,0.8518496675681262
2016-10-01 13:40:00,0.0,0.8460424223750923
2016-10-01 13:45:00,0.0,0.8402351771820584
2016-10-01 13:50:00,0.0,0.8344279319890244
2016-10-01 13:55:00,0.0,0.8286206867959905
2016-10-01 14:00:00,0.0,0.8228134416029567
2016-10-01 14:05:00,0.0,0.8044075491734561
2016-10-01 14:10:00,0.0,0.7860016567439556
2016-10-01 14:15:00,0.0,0.7675957643144551
2016-10-01 14:20:00,0.0,0.7491898718849545
2016-10-01 14:25:00,0.0,0.7307839794554539
2016-10-01 14:30:00,0.0,0.7123780870259534
2016-10-01 14:35:00,0.0,0.6939721945964529
2016-10-01 14:40:00,0.0,0.6755663021669523
2016-10-01 14:45:00,0.0,0.6571604097374517
2016-10-01 14:50:00,0.0,0.6387545173079512
2016-10-01 14:55:00,0.0,0.6203486248784507
2016-10-01 15:00:00,0.0,0.6019427324489501
2016-10-01 15:05:00,0.0,0.5831088076353739
2016-10-01 15:10:00,0.0,0.5642748828217975
2016-10-01 15:15:00,0.0,0.5454409580082212
2016-10-01 15:20:00,0.0,0.5266070331946449
2016-10-01 15:25:00,0.0,0.5077731083810686
2016-10-01 15:30:00,0.0,0.48893918356749233
2016-10-01 15:35:00,0.0,0.470105258753916
2016-10-01 15:40:00,0.0,0.4512713339403397
2016-10-01 15:45:00,0.0,0.4324374091267634
2016-10-01 15:50:00,0.0,0.41360348431318705
2016-10-01 15:55:00,0.0,0.3947695594996108
2016-10-01 16:00:00,0.0,0.37593563468603447
2016-10-01 16:05:00,0.0,0.3566480090583772
2016-10-01 16:10:00,0.0,0.3373603834307199
2016-10-01 16:15:00,0.0,0.3180727578030626
2016-10-01 16:20:00,0.0,0.29878513217540525
2016-10-01 16:25:00,0.0,0.27949750654774796
2016-10-01 16:30:00,0.0,0.2602098809200907
2016-10-01 16:35:00,0.0,0.24092225529243338
2016-10-01 16:40:00,0.0,0.2216346296647761
2016-10-01 16:45:00,0.0,0.2023470040371188
2016-10-01 16:50:00,0.0,0.18305937840946152
2016-10-01 16:55:00,0.0,0.1637717527818042
2016-10-01 17:00:00,0.0,0.1444841271541469
2016-10-01 17:05:00,0.0,0.1328877614189822
2016-10-01 17:10:00,0.0,0.12129139568381753
2016-10-01 17:15:00,0.0,0.10969502994865282
2016-10-01 17:20:00,0.0,0.09809866421348815
2016-10-01 17:25:00,0.0,0.08650229847832344
2016-10-01 17:30:00,0.0,0.07490593274315875
2016-10-01 17:35:00,0.0,0.06330956700799406
2016-10-01 17:40:00,0.0,0.05171320127282937
2016-10-01 17:45:00,0.0,0.04011683553766468
2016-10-01 17:50:00,0.0,0.02852046980249999
2016-10-01 17:55:00,0.0,0.0169241040673353
2016-10-01 18:00:00,0.0,0.005327738332170602
2016-10-01 18:05:00,0.0,0.004883760137823052
2016-10-01 18:10:00,0.0,0.004439781943475502
2016-10-01 18:15:00,0.0,0.0039958037491279515
2016-10-01 18:20:00,0.0,0.003551825554780401
2016-10-01 18:25:00,0.0,0.003107847360432851
2016-10-01 18:30:00,0.0,0.002663869166085301
2016-10-01 18:35:00,0.0,0.0022198909717377506
2016-10-01 18:40:00,0.0,0.0017759127773902005
2016-10-01 18:45:00,0.0,0.0013319345830426505
2016-10-01 18:50:00,0.0,0.0008879563886951
2016-10-01 18:55:00,0.0,0.0004439781943475496
2016-10-01 19:00:00,0.0,0.0
2016-10-01 19:05:00,0.0,0.0
2016-10-01 19:10:00,0.0,0.0
2016-10-01 19:15:00,0.0,0.0
2016-10-01 19:20:00,0.0,0.0
2016-10-01 19:25:00,0.0,0.0
2016-10-01 19:30:00,0.0,0.0
2016-10-01 19:35:00,0.0,0.0
2016-10-01 19:40:00,0.0,0.0
2016-10-01 19:45:00,0.0,0.0
2016-10-01 19:50:00,0.0,0.0
2016-10-01 19:55:00,0.0,0.0
2016-10-01 20:00:00,0.0,0.0
2016-10-01 20:05:00,0.0,0.0
2016-10-01 20:10:00,0.0,0.0
2016-10-01 20:15:00,0.0,0.0
2016-10-01 20:20:00,0.0,0.0
2016-10-01 20:25:00,0.0,0.0
2016-10-01 20:30:00,0.0,0.0
2016-10-01 20:35:00,0.0,0.0
2016-10-01 20:40:00,0.0,0.0
2016-10-01 20:45:00,0.0,0.0
2016-10-01 20:50:00,0.0,0.0
2016-10-01 20:55:00,0.0,0.0
2016-10-01 21:00:00,0.0,0.0
2016-10-01 21:05:00,0.0,0.0
2016-10-01 21:10:00,0.0,0.0
2016-10-01 21:15:00,0.0,0.0
2016-10-01 21:20:00,0.0,0.0
2016-10-01 21:25:00,0.0,0.0
2016-10-01 21:30:00,0.0,0.0
2016-10-01 21:35:00,0.0,0.0
2016-10-01 21:40:00,0.0,0.0
2016-10-01 21:45:00,0.0,0.0
2016-10-01 21:50:00,0.0,0.0
2016-10-01 21:55:00,0.0,0.0
2016-10-01 22:00:00,0.0,0.0
2016-10-01 22:05:00,0.0,0.0
2016-10-01 22:10:00,0.0,0.0
2016-10-01 22:15:00,0.0,0.0
2016-10-01 22:20:00,0.0,0.0
2016-10-01 22:25:00,0.0,0.0
2016-10-01 22:30:00,0.0,0.0
2016-10-01 22:35:00,0.0,0.0
2016-10-01 22:40:00,0.0,0.0
2016-10-01 22:45:00,0.0,0.0
2016-10-01 22:50:00,0.0,0.0
2016-10-01 22:55:00,0.0,0.0
2016-10-01 23:00:00,0.0,0.0
2016-10-01 23:05:00,0.0,0.0
2016-10-01 23:10:00,0.0,0.0
2016-10-01 23:15:00,0.0,0.0
2016-10-01 23:20:00,0.0,0.0
2016-10-01 23:25:00,0.0,0.0
2016-10-01 23:30:00,0.0,0.0
2016-10-01 23:35:00,0.0,0.0
2016-10-01 23:40:00,0.0,0.0
2016-10-01 23:45:00,0.0,0.0
2016-10-01 23:50:00,0.0,0.0
2016-10-01 23:55:00,0.0,0.0
2016-10-02 00:00:00,0.0,0.0
2016-10-02 00:05:00,0.0,0.0
2016-10-02 00:10:00,0.0,0.0
2016-10-02 00:15:00,0.0,0.0
2016-10-02 00:20:00,0.0,0.0
2016-10-02 00:25:00,0.0,0.0
2016-10-02 00:30:00,0.0,0.0
2016-10-02 00:35:00,0.0,0.0
2016-10-02 00:40:00,0.0,0.0
2016-10-02 00:45:00,0.0,0.0
2016-10-02 00:50:00,0.0,0.0
2016-10-02 00:55:00,0.0,0.0
2016-10-02 01:00:00,0.0,0.0
2016-10-02 01:05:00,0.0,0.0
2016-10-02 01:10:00,0.0,0.0
2016-10-02 01:15:00,0.0,0.0
2016-10-02 01:20:00,0.0,0.0
2016-10-02 01:25:00,0.0,0.0
2016-10-02 01:30:00,0.0,0.0
2016-10-02 01:35:00,0.0,0.0
2016-10-02 01:40:00,0.0,0.0
2016-10-02 01:45:00,0.0,0.0
2016-10-02 01:50:00,0.0,0.0
2016-10-02 01:55:00,0.0,0.0
2016-10-02 02:00:00,0.0,0.0
2016-10-02 02:05:00,0.0,0.0
2016-10-02 02:10:00,0.0,0.0
2016-10-02 02:15:00,0.0,0.0
2016-10-02 02:20:00,0.0,0.0
2016-10-02 02:25:00,0.0,0.0
2016-10-02 02:30:00,0.0,0.0
2016-10-02 02:35:00,0.0,0.0
2016-10-02 02:40:00,0.0,0.0
2016-10-02 02:45:00,0.0,0.0
2016-10-02 02:50:00,0.0,0.0
2016-10-02 02:55:00,0.0,0.0
2016-10-02 03:00:00,0.0,0.0
2016-10-02 03:05:00,0.0,0.0
2016-10-02 03:10:00,0.0,0.0
2016-10-02 03:15:00,0.0,0.0
2016-10-02 03:20:00,0.0,0.0
2016-10-02 03:25:00,0.0,0.0
2016-10-02 03:30:00,0.0,0.0
2016-10-02 03:35:00,0.0,0.0
2016-10-02 03:40:00,0.0,0.0
2016-10-02 03:45:00,0.0,0.0
2016-10-02 03:50:00,0.0,0.0
2016-10-02 03:55:00,0.0,0.0
2016-10-02 04:00:00,0.0,0.0
2016-10-02 04:05:00,0.0,0.0
2016-10-02 04:10:00,0.0,0.0
2016-10-02 04:15:00,0.0,0.0
2016-10-02 04:20:00,0.0,0.0
2016-10-02 04:25:00,0.0,0.0
2016-10-02 04:30:00,0.0,0.0
2016-10-02 04:35:00,0.0,0.0
2016-10-02 04:40:00,0.0,0.0
2016-10-02 04:45:00,0.0,0.0
2016-10-02 04:50:00,0.0,0.0
2016-10-02 04:55:00,0.0,0.0
2016-10-02 05:00:00,0.0,0.0
2016-10-02 05:05:00,0.0,0.0005242555274483256
2016-10-02 05:10:00,0.0,0.0010485110548966513
2016-10-02 05:15:00,0.0,0.001572766582344977
2016-10-02 05:20:00,0.0,0.0020970221097933025
2016-10-02 05:25:00,0.0,0.0026212776372416284
2016-10-02 05:30:00,0.0,0.003145533164689954
2016-10-02 05:35:00,0.0,0.003669788692138279
2016-10-02 05:40:00,0.0,0.004194044219586605
2016-10-02 05:45:00,0.0,0.004718299747034931
2016-10-02 05:50:00,0.0,0.005242555274483257
2016-10-02 05:55:00,0.0,0.005766810801931582
2016-10-02 06:00:00,0.0,0.006291066329379908
2016-10-02 06:05:00,0.0,0.014781303219623024
2016-10-02 06:10:00,0.0,0.02327154010986614
2016-10-02 06:15:00,0.0,0.03176177700010926
2016-10-02 06:20:00,0.0,0.04025201389035238
2016-10-02 06:25:00,0.0,0.04874225078059549
2016-10-02 06:30:00,0.0,0.05723248767083861
2016-10-02 06:35:00,0.0,0.06572272456108173
2016-10-02 06:40:00,0.0,0.07421296145132485
2016-10-02 06:45:00,0.0,0.08270319834156796
2016-10-02 06:50:00,0.0,0.09119343523181107
2016-10-02 06:55:00,0.0,0.0996836721220542
2016-10-02 07:00:00,0.0,0.10817390901229731
2016-10-02 07:05:00,0.0,0.12245312430649538
2016-10-02 07:10:00,0.0,0.13673233960069345
2016-10-02 07:15:00,0.0,0.15101155489489151
2016-10-02 07:20:00,0.0,0.16529077018908958
2016-10-02 07:25:00,0.0,0.17956998548328768
2016-10-02 07:30:00,0.0,0.19384920077748574
2016-10-02 07:35:00,0.0,0.2081284160716838
2016-10-02 07:40:00,0.0,0.22240763136588187
2016-10-02 07:45:00,0.0,0.23668684666007994
2016-10-02 07:50:00,0.0,0.250966061954278
2016-10-02 07:55:00,0.0,0.2652452772484761
2016-10-02 08:00:00,0.0,0.27952449254267414
2016-10-02 08:05:00,0.0,0.2967215836127626
2016-10-02 08:10:00,0.0,0.313918674682851
2016-10-02 08:15:00,0.0,0.33111576575293944
2016-10-02 08:20:00,0.0,0.3483128568230278
2016-10-02 08:25:00,0.0,0.36550994789311625
2016-10-02 08:30:00,0.0,0.3827070389632047
2016-10-02 08:35:00,0.0,0.3999041300332931
2016-10-02 08:40:00,0.0,0.41710122110338155
2016-10-02 08:45:00,0.0,0.4342983121734699
2016-10-02 08:50:00,0.0,0.45149540324355836
2016-10-02 08:55:00,0.0,0.4686924943136468
2016-10-02 09:00:00,0.0,0.4858895853837352
2016-10-02 09:05:00,0.0,0.501455649512447
2016-10-02 09:10:00,0.0,0.5170217136411589
2016-10-02 09:15:00,0.0,0.5325877777698707
2016-10-02 09:20:00,0.0,0.5481538418985825
2016-10-02 09:25:00,0.0,0.5637199060272944
2016-10-02 09:30:00,0.0,0.5792859701560061
2016-10-02 09:35:00,0.0,0.594852034284718
2016-10-02 09:40:00,0.0,0.6104180984134298
2016-10-02 09:45:00,0.0,0.6259841625421416
2016-10-02 09:50:00,0.0,0.6415502266708535
2016-10-02 09:55:00,0.0,0.6571162907995654
2016-10-02 10:00:00,0.0,0.6726823549282771
2016-10-02 10:05:00,0.0,0.6841223014867092
2016-10-02 10:10:00,0.0,0.6955622480451412
2016-10-02 10:15:00,0.0,0.7070021946035732
2016-10-02 10:20:00,0.0,0.7184421411620052
2016-10-02 10:25:00,0.0,0.7298820877204373
2016-10-02 10:30:00,0.0,0.7413220342788693
2016-10-02 10:35:00,0.0,0.7527619808373014
2016-10-02 10:40:00,0.0,0.7642019273957334
2016-10-02 10:45:00,0.0,0.7756418739541655
2016-10-02 10:50:00,0.0,0.7870818205125975
2016-10-02 10:55:00,0.0,0.7985217670710295
2016-10-02 11:00:00,0.0,0.8099617136294616
2016-10-02 11:05:00,0.0,0.8160794659519827
2016-10-02 11:10:00,0.0,0.8221972182745038
2016-10-02 11:15:00,0.0,0.8283149705970249
2016-10-02 11:20:00,0.0,0.834432722919546
2016-10-02 11:25:00,0.0,0.840550475242067
2016-10-02 11:30:00,0.0,0.8466682275645881
2016-10-02 11:35:00,0.0,0.8527859798871092
2016-10-02 11:40:00,0.0,0.8589037322096303
2016-10-02 11:45:00,0.0,0.8650214845321514
2016-10-02 11:50:00,0.0,0.8711392368546725
2016-10-02 11:55:00,0.0,0.8772569891771936
2016-10-02 12:00:00,0.0,0.8833747414997147
2016-10-02 12:05:00,0.0,0.8812015008585752
2016-10-02 12:10:00,0.0,0.8790282602174355
2016-10-02 12:15:00,0.0,0.8768550195762959
2016-10-02 12:20:00,0.0,0.8746817789351563
2016-10-02 12:25:00,0.0,0.8725085382940168
2016-10-02 12:30:00,0.0,0.8703352976528771
2016-10-02 12:35:00,0.0,0.8681620570117374
2016-10-02 12:40:00,0.0,0.8659888163705979
2016-10-02 12:45:00,0.0,0.8638155757294583
2016-10-02 12:50:00,0.0,0.8616423350883187
2016-10-02 12:55:00,0.0,0.859469094447179
2016-10-02 13:00:00,0.0,0.8572958538060395
2016-10-02 13:05:00,0.0,0.8497365981263039
2016-10-02 13:10:00,0.0,0.8421773424465683
2016-10-02 13:15:00,0.0,0.8346180867668327
2016-10-02 13:20:00,0.0,0.8270588310870971
2016-10-02 13:25:00,0.0,0.8194995754073615
2016-10-02 13:30:00,0.0,0.8119403197276259
2016-10-02 13:35:00,0.0,0.8043810640478903
2016-10-02 13:40:00,0.0,0.7968218083681547
2016-10-02 13:45:00,0.0,0.7892625526884192
2016-10-02 13:50:00,0.0,0.7817032970086836
2016-10-02 13:55:00,0.0,0.774144041328948
2016-10-02 14:00:00,0.0,0.7665847856492124
2016-10-02 14:05:00,0.0,0.7523336841876854
2016-10-02 14:10:00,0.0,0.7380825827261585
2016-10-02 14:15:00,0.0,0.7238314812646315
2016-10-02 14:20:00,0.0,0.7095803798031045
2016-10-02 14:25:00,0.0,0.6953292783415775
2016-10-02 14:30:00,0.0,0.6810781768800507
2016-10-02 14:35:00,0.0,0.6668270754185237
2016-10-02 14:40:00,0.0,0.6525759739569967
2016-10-02 14:45:00,0.0,0.6383248724954698
2016-10-02 14:50:00,0.0,0.6240737710339428
2016-10-02 14:55:00,0.0,0.6098226695724158
2016-10-02 15:00:00,0.0,0.5955715681108888
2016-10-02 15:05:00,0.0,0.5771643349129877
2016-10-02 15:10:00,0.0,0.5587571017150865
2016-10-02 15:15:00,0.0,0.5403498685171853
2016-10-02 15:20:00,0.0,0.5219426353192841
2016-10-02 15:25:00,0.0,0.5035354021213829
2016-10-02 15:30:00,0.0,0.48512816892348176
2016-10-02 15:35:00,0.0,0.4667209357255806
2016-10-02 15:40:00,0.0,0.44831370252767944
2016-10-02 15:45:00,0.0,0.4299064693297782
2016-10-02 15:50:00,0.0,0.41149923613187706
2016-10-02 15:55:00,0.0,0.39309200293397584
2016-10-02 16:00:00,0.0,0.3746847697360747
2016-10-02 16:05:00,0.0,0.35621509017200653
2016-10-02 16:10:00,0.0,0.3377454106079384
2016-10-02 16:15:00,0.0,0.31927573104387025
2016-10-02 16:20:00,0.0,0.3008060514798021
2016-10-02 16:25:00,0.0,0.28233637191573396
2016-10-02 16:30:00,0.0,0.2638666923516658
2016-10-02 16:35:00,0.0,0.24539701278759768
2016-10-02 16:40:00,0.0,0.22692733322352954
2016-10-02 16:45:00,0.0,0.2084576536594614
2016-10-02 16:50:00,0.0,0.18998797409539325
2016-10-02 16:55:00,0.0,0.1715182945313251
2016-10-02 17:00:00,0.0,0.15304861496725697
2016-10-02 17:05:00,0.0,0.14058844984186247
2016-10-02 17:10:00,0.0,0.12812828471646798
2016-10-02 17:15:00,0.0,0.11566811959107348
2016-10-02 17:20:00,0.0,0.10320795446567899
2016-10-02 17:25:00,0.0,0.09074778934028449
2016-10-02 17:30:00,0.0,0.07828762421489
2016-10-02 17:35:00,0.0,0.0658274590894955
2016-10-02 17:40:00,0.0,0.053367293964101004
2016-10-02 17:45:00,0.0,0.04090712883870651
2016-10-02 17:50:00,0.0,0.028446963713312012
2016-10-02 17:55:00,0.0,0.015986798587917517
2016-10-02 18:00:00,0.0,0.003526633462523033
2016-10-02 18:05:00,0.0,0.0032327473406461135
2016-10-02 18:10:00,0.0,0.002938861218769194
2016-10-02 18:15:00,0.0,0.0026449750968922745
2016-10-02 18:20:00,0.0,0.0023510889750153552
2016-10-02 18:25:00,0.0,0.002057202853138436
2016-10-02 18:30:00,0.0,0.0017633167312615164
2016-10-02 18:35:00,0.0,0.001469430609384597
2016-10-02 18:40:00,0.0,0.0011755444875076776
2016-10-02 18:45:00,0.0,0.0008816583656307583
2016-10-02 18:50:00,0.0,0.000587772243753839
2016-10-02 18:55:00,0.0,0.0002938861218769193
2016-10-02 19:00:00,0.0,0.0
2016-10-02 19:05:00,0.0,0.0
2016-10-02 19:10:00,0.0,0.0
2016-10-02 19:15:00,0.0,0.0
2016-10-02 19:20:00,0.0,0.0
2016-10-02 19:25:00,0.0,0.0
2016-10-02 19:30:00,0.0,0.0
2016-10-02 19:35:00,0.0,0.0
2016-10-02 19:40:00,0.0,0.0
2016-10-02 19:45:00,0.0,0.0
2016-10-02 19:50:00,0.0,0.0
2016-10-02 19:55:00,0.0,0.0
2016-10-02 20:00:00,0.0,0.0
2016-10-02 20:05:00,0.0,0.0
2016-10-02 20:10:00,0.0,0.0
2016-10-02 20:15:00,0.0,0.0
2016-10-02 20:20:00,0.0,0.0
2016-10-02 20:25:00,0.0,0.0
2016-10-02 20:30:00,0.0,0.0
2016-10-02 20:35:00,0.0,0.0
2016-10-02 20:40:00,0.0,0.0
2016-10-02 20:45:00,0.0,0.0
2016-10-02 20:50:00,0.0,0.0
2016-10-02 20:55:00,0.0,0.0
2016-10-02 21:00:00,0.0,0.0
2016-10-02 21:05:00,0.0,0.0
2016-10-02 21:10:00,0.0,0.0
2016-10-02 21:15:00,0.0,0.0
2016-10-02 21:20:00,0.0,0.0
2016-10-02 21:25:00,0.0,0.0
2016-10-02 21:30:00,0.0,0.0
2016-10-02 21:35:00,0.0,0.0
2016-10-02 21:40:00,0.0,0.0
2016-10-02 21:45:00,0.0,0.0
2016-10-02 21:50:00,0.0,0.0
2016-10-02 21:55:00,0.0,0.0
2016-10-02 22:00:00,0.0,0.0
2016-10-02 22:05:00,0.0,0.0
2016-10-02 22:10:00,0.0,0.0
2016-10-02 22:15:00,0.0,0.0
2016-10-02 22:20:00,0.0,0.0
2016-10-02 22:25:00,0.0,0.0
2016-10-02 22:30:00,0.0,0.0
2016-10-02 22:35:00,0.0,0.0
2016-10-02 22:40:00,0.0,0.0
2016-10-02 22:45:00,0.0,0.0
2016-10-02 22:50:00,0.0,0.0
2016-10-02 22:55:00,0.0,0.0
2016-10-02 23:00:00,0.0,0.0
2016-10-02 23:05:00,0.0,0.0
2016-10-02 23:10:00,0.0,0.0
2016-10-02 23:15:00,0.0,0.0
2016-10-02 23:20:00,0.0,0.0
2016-10-02 23:25:00,0.0,0.0
2016-10-02 23:30:00,0.0,0.0
2016-10-02 23:35:00,0.0,0.0
2016-10-02 23:40:00,0.0,0.0
2016-10-02 23:45:00,0.0,0.0
2016-10-02 23:50:00,0.0,0.0
2016-10-02 23:55:00,0.0,0.0
2016-10-03 00:00:00,0.0,0.0
2016-10-03 00:05:00,0.0,0.0
2016-10-03 00:10:00,0.0,0.0
2016-10-03 00:15:00,0.0,0.0
2016-10-03 00:20:00,0.0,0.0
2016-10-03 00:25:00,0.0,0.0
2016-10-03 00:30:00,0.0,0.0
2016-10-03 00:35:00,0.0,0.0
