Pcp_File_Version=4
    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -2.000000e+003  1.000000e+000  1.000000e+000
  300    0    0    1 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc 
   43 -2.809360e+002 -2.000000e+004    1    1  8.595320e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   44 -2.876250e+002 -2.000000e+004    1    1  8.561870e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   45 -2.943140e+002 -2.000000e+004    1    1  8.528430e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   46 -3.010030e+002 -2.000000e+004    1    1  8.494980e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   47 -3.076920e+002 -2.000000e+004    1    1  8.461540e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   48 -3.143810e+002 -2.000000e+004    1    1  8.428090e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   49 -3.210700e+002 -2.000000e+004    1    1  8.394650e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   50 -3.277590e+002 -2.000000e+004    1    1  8.361200e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   51 -3.344480e+002 -2.000000e+004    1    1  8.327760e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   52 -3.411370e+002 -2.000000e+004    1    1  8.294310e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   53 -3.478260e+002 -2.000000e+004    1    1  8.260870e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   54 -3.545150e+002 -2.000000e+004    1    1  8.227430e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   55 -3.612040e+002 -2.000000e+004    1    1  8.193980e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   56 -3.678930e+002 -2.000000e+004    1    1  8.160540e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   57 -3.745820e+002 -2.000000e+004    1    1  8.127090e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   58 -3.812710e+002 -2.000000e+004    1    1  8.093650e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   59 -3.879600e+002 -2.000000e+004    1    1  8.060200e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   60 -3.946490e+002 -2.000000e+004    1    1  8.026760e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   61 -4.013380e+002 -2.000000e+004    1    1  7.993310e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   62 -4.080270e+002 -2.000000e+004    1    1  7.959870e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   63 -4.147160e+002 -2.000000e+004    1    1  7.926420e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   64 -4.214050e+002 -2.000000e+004    1    1  7.892980e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   65 -4.280940e+002 -2.000000e+004    1    1  7.859530e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   66 -4.347830e+002 -2.000000e+004    1    1  7.826090e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   67 -4.400000e+002 -2.000000e+004    2    1  7.792640e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   68 -4.481600e+002 -2.000000e+004    2    1  7.759200e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   69 -4.548490e+002 -2.000000e+004    2    1  7.725750e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   70 -4.615390e+002 -2.000000e+004    2    1  7.692310e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   71 -4.682270e+002 -2.000000e+004    2    1  7.658860e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   72 -4.749160e+002 -2.000000e+004    2    1  7.625420e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   73 -4.816050e+002 -2.000000e+004    2    1  7.591970e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   74 -4.882940e+002 -2.000000e+004    2    1  7.558530e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   75 -4.949830e+002 -2.000000e+004    2    1  7.525080e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   76 -5.016720e+002 -2.000000e+004    2    1  7.491640e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   77 -5.083610e+002 -2.000000e+004    2    1  7.458190e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   78 -5.150500e+002 -2.000000e+004    2    1  7.424750e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   79 -5.217390e+002 -2.000000e+004    2    1  7.391300e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   80 -5.284280e+002 -2.000000e+004    2    1  7.357860e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   81 -5.351170e+002 -2.000000e+004    2    1  7.324410e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   82 -5.418060e+002 -2.000000e+004    2    1  7.290970e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   83 -5.484950e+002 -2.000000e+004    2    1  7.257520e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   84 -5.551840e+002 -2.000000e+004    2    1  7.224080e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   85 -5.618730e+002 -2.000000e+004    2    1  7.190640e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   86 -5.685620e+002 -2.000000e+004    2    1  7.157190e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   87 -5.752510e+002 -2.000000e+004    2    1  7.123750e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   88 -5.819400e+002 -2.000000e+004    2    1  7.090300e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   89 -5.886290e+002 -2.000000e+004    2    1  7.056860e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   90 -5.953180e+002 -2.000000e+004    2    1  7.023410e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   91 -6.020070e+002 -2.000000e+004    2    1  6.989970e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   92 -6.086960e+002 -2.000000e+004    2    1  6.956520e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   93 -6.153850e+002 -2.000000e+004    2    1  6.923080e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   94 -6.220730e+002 -2.000000e+004    2    1  6.889630e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   95 -6.287630e+002 -2.000000e+004    2    1  6.856190e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   96 -6.354510e+002 -2.000000e+004    2    1  6.822740e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   97 -6.421400e+002 -2.000000e+004    2    1  6.789300e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   98 -6.488290e+002 -2.000000e+004    2    1  6.755850e-001  1.000000e+000  1.000000e+000  1.000000e+000              
   99 -6.555180e+002 -2.000000e+004    2    1  6.722410e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  100 -6.622070e+002 -2.000000e+004    2    1  6.688960e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  101 -6.688960e+002 -2.000000e+004    2    1  6.655520e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  102 -6.755850e+002 -2.000000e+004    2    1  6.622070e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  103 -6.822740e+002 -2.000000e+004    2    1  6.588630e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  104 -6.889630e+002 -2.000000e+004    2    1  6.555180e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  105 -6.956520e+002 -2.000000e+004    2    1  6.521740e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  106 -7.023410e+002 -2.000000e+004    2    1  6.488300e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  107 -7.090300e+002 -2.000000e+004    2    1  6.454850e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  108 -7.157190e+002 -2.000000e+004    2    1  6.421400e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  109 -7.224080e+002 -2.000000e+004    2    1  6.387960e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  110 -7.290970e+002 -2.000000e+004    2    1  6.354510e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  111 -7.357860e+002 -2.000000e+004    2    1  6.321070e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  112 -7.424750e+002 -2.000000e+004    2    1  6.287620e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  113 -7.491640e+002 -2.000000e+004    2    1  6.254180e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  114 -7.558530e+002 -2.000000e+004    2    1  6.220740e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  115 -7.625420e+002 -2.000000e+004    2    1  6.187290e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  116 -7.692310e+002 -2.000000e+004    2    1  6.153850e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  117 -7.759200e+002 -2.000000e+004    2    1  6.120400e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  118 -7.826090e+002 -2.000000e+004    2    1  6.086960e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  119 -7.892980e+002 -2.000000e+004    2    1  6.053510e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  120 -7.959870e+002 -2.000000e+004    2    1  6.020070e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  121 -8.026750e+002 -2.000000e+004    2    1  5.986620e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  122 -8.093650e+002 -2.000000e+004    2    1  5.953180e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  123 -8.160540e+002 -2.000000e+004    2    1  5.919730e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  124 -8.227420e+002 -2.000000e+004    2    1  5.886290e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  125 -8.294310e+002 -2.000000e+004    2    1  5.852840e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  126 -8.361200e+002 -2.000000e+004    2    1  5.819400e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  127 -8.428090e+002 -2.000000e+004    2    1  5.785950e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  128 -8.494980e+002 -2.000000e+004    2    1  5.752510e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  129 -8.561870e+002 -2.000000e+004    2    1  5.719060e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  130 -8.628760e+002 -2.000000e+004    2    1  5.685620e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  131 -8.695650e+002 -2.000000e+004    2    1  5.652170e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  132 -8.762540e+002 -2.000000e+004    2    1  5.618730e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  133 -8.829430e+002 -2.000000e+004    2    1  5.585280e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  134 -8.896320e+002 -2.000000e+004    2    1  5.551840e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  135 -8.963210e+002 -2.000000e+004    2    1  5.518390e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  136 -9.030100e+002 -2.000000e+004    2    1  5.484950e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  137 -9.096990e+002 -2.000000e+004    2    1  5.451510e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  138 -9.163880e+002 -2.000000e+004    2    1  5.418060e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  139 -9.230770e+002 -2.000000e+004    2    1  5.384620e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  140 -9.297660e+002 -2.000000e+004    2    1  5.351170e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  141 -9.364550e+002 -2.000000e+004    2    1  5.317730e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  142 -9.431440e+002 -2.000000e+004    2    1  5.284280e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  143 -9.498330e+002 -2.000000e+004    2    1  5.250840e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  144 -9.565220e+002 -2.000000e+004    2    1  5.217390e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  145 -9.632110e+002 -2.000000e+004    2    1  5.183950e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  146 -9.699000e+002 -2.000000e+004    2    1  5.150500e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  147 -9.765890e+002 -2.000000e+004    2    1  5.117060e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  148 -9.832780e+002 -2.000000e+004    2    1  5.083610e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  149 -9.899670e+002 -2.000000e+004    2    1  5.050170e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  150 -9.966560e+002 -2.000000e+004    2    1  5.016720e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  151 -1.003340e+003 -2.000000e+004    2    1  4.983280e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  152 -1.010030e+003 -2.000000e+004    2    1  4.949830e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  153 -1.016720e+003 -2.000000e+004    2    1  4.916390e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  154 -1.023410e+003 -2.000000e+004    2    1  4.882940e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  155 -1.030100e+003 -2.000000e+004    2    1  4.849500e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  156 -1.036790e+003 -2.000000e+004    2    1  4.816050e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  157 -1.043480e+003 -2.000000e+004    2    1  4.782610e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  158 -1.050170e+003 -2.000000e+004    2    1  4.749160e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  159 -1.056860e+003 -2.000000e+004    2    1  4.715720e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  160 -1.063550e+003 -2.000000e+004    2    1  4.682270e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  161 -1.070230e+003 -2.000000e+004    2    1  4.648830e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  162 -1.076920e+003 -2.000000e+004    2    1  4.615380e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  163 -1.083610e+003 -2.000000e+004    2    1  4.581940e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  164 -1.090300e+003 -2.000000e+004    2    1  4.548500e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  165 -1.096990e+003 -2.000000e+004    2    1  4.515050e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  166 -1.103680e+003 -2.000000e+004    2    1  4.481600e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  167 -1.110370e+003 -2.000000e+004    2    1  4.448160e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  168 -1.117060e+003 -2.000000e+004    2    1  4.414720e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  169 -1.123750e+003 -2.000000e+004    2    1  4.381270e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  170 -1.130440e+003 -2.000000e+004    2    1  4.347830e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  171 -1.137120e+003 -2.000000e+004    2    1  4.314380e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  172 -1.143810e+003 -2.000000e+004    2    1  4.280940e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  173 -1.150500e+003 -2.000000e+004    2    1  4.247490e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  174 -1.157190e+003 -2.000000e+004    2    1  4.214050e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  175 -1.163880e+003 -2.000000e+004    2    1  4.180600e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  176 -1.170570e+003 -2.000000e+004    2    1  4.147160e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  177 -1.177260e+003 -2.000000e+004    2    1  4.113710e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  178 -1.183950e+003 -2.000000e+004    2    1  4.080270e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  179 -1.190640e+003 -2.000000e+004    2    1  4.046820e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  180 -1.197320e+003 -2.000000e+004    2    1  4.013380e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  181 -1.204010e+003 -2.000000e+004    2    1  3.979930e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  182 -1.210700e+003 -2.000000e+004    2    1  3.946490e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  183 -1.217390e+003 -2.000000e+004    2    1  3.913040e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  184 -1.224080e+003 -2.000000e+004    2    1  3.879600e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  185 -1.230770e+003 -2.000000e+004    2    1  3.846150e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  186 -1.237460e+003 -2.000000e+004    2    1  3.812710e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  187 -1.244150e+003 -2.000000e+004    2    1  3.779260e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  188 -1.250840e+003 -2.000000e+004    2    1  3.745820e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  189 -1.257530e+003 -2.000000e+004    2    1  3.712370e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  190 -1.264210e+003 -2.000000e+004    2    1  3.678930e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  191 -1.270900e+003 -2.000000e+004    2    1  3.645490e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  192 -1.277590e+003 -2.000000e+004    2    1  3.612040e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  193 -1.284280e+003 -2.000000e+004    2    1  3.578600e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  194 -1.290970e+003 -2.000000e+004    2    1  3.545150e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  195 -1.297660e+003 -2.000000e+004    2    1  3.511710e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  196 -1.304350e+003 -2.000000e+004    2    1  3.478260e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  197 -1.311040e+003 -2.000000e+004    2    1  3.444820e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  198 -1.317730e+003 -2.000000e+004    2    1  3.411370e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  199 -1.324420e+003 -2.000000e+004    2    1  3.377930e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  200 -1.331100e+003 -2.000000e+004    2    1  3.344480e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  201 -1.337790e+003 -2.000000e+004    2    1  3.311040e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  202 -1.344480e+003 -2.000000e+004    2    1  3.277590e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  203 -1.351170e+003 -2.000000e+004    2    1  3.244150e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  204 -1.357860e+003 -2.000000e+004    2    1  3.210700e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  205 -1.364550e+003 -2.000000e+004    2    1  3.177260e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  206 -1.371240e+003 -2.000000e+004    2    1  3.143810e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  207 -1.377930e+003 -2.000000e+004    2    1  3.110370e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  208 -1.384610e+003 -2.000000e+004    2    1  3.076920e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  209 -1.391300e+003 -2.000000e+004    2    1  3.043480e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  210 -1.397990e+003 -2.000000e+004    2    1  3.010030e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  211 -1.404680e+003 -2.000000e+004    2    1  2.976590e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  212 -1.411370e+003 -2.000000e+004    2    1  2.943140e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  213 -1.418060e+003 -2.000000e+004    2    1  2.909700e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  214 -1.424750e+003 -2.000000e+004    2    1  2.876250e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  215 -1.431440e+003 -2.000000e+004    2    1  2.842810e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  216 -1.438130e+003 -2.000000e+004    2    1  2.809360e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  217 -1.444820e+003 -2.000000e+004    2    1  2.775920e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  218 -1.451510e+003 -2.000000e+004    2    1  2.742470e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  219 -1.458190e+003 -2.000000e+004    2    1  2.709030e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  220 -1.464880e+003 -2.000000e+004    2    1  2.675580e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  221 -1.471570e+003 -2.000000e+004    2    1  2.642140e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  222 -1.478260e+003 -2.000000e+004    2    1  2.608700e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  223 -1.484950e+003 -2.000000e+004    2    1  2.575250e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  224 -1.491640e+003 -2.000000e+004    2    1  2.541810e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  225 -1.498330e+003 -2.000000e+004    2    1  2.508360e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  226 -1.505020e+003 -2.000000e+004    2    1  2.474920e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  227 -1.511710e+003 -2.000000e+004    2    1  2.441470e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  228 -1.518400e+003 -2.000000e+004    2    1  2.408030e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  229 -1.525080e+003 -2.000000e+004    2    1  2.374580e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  230 -1.531770e+003 -2.000000e+004    2    1  2.341140e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  231 -1.538460e+003 -2.000000e+004    2    1  2.307690e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  232 -1.545150e+003 -2.000000e+004    2    1  2.274250e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  233 -1.551840e+003 -2.000000e+004    2    1  2.240800e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  234 -1.558530e+003 -2.000000e+004    2    1  2.207360e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  235 -1.565220e+003 -2.000000e+004    2    1  2.173910e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  236 -1.571910e+003 -2.000000e+004    2    1  2.140470e-001  1.000000e+000  1.000000e+000  1.000000e+000              
  237 -1.578590e+003 -2.000000e+004    2    1  2.107020e-001  1.000000e+000  1.000000e+000  1.000000e+000              
